Job role,Company,Location,Experience Level,Posted time ago,Job Type,Job Function category,Industry Category,Job Description
Data Entry Assistant Jr (WFH),ArcMentors,"Vancouver, British Columbia, Canada",Entry level,21 hours ago,Full-time,Administrative,Research,"Only Apply Here: (codeup.click)Data Entry Remote Roles Now OpenPreface: We are on the lookout for ambitious individuals ready to play a critical role in our Digital Data Entry Initiative, working remotely from any location of choice.Ways To Get InvolvedEnter into rewarding data entry positions that are available both through digital platforms and in physical locations.Manage your earnings by working on projects at times that work best for you.Selection from diverse payment alternatives like PayPal, bank direct deposits, or digital gift cards.Enjoy recognition and rewards for your active and consistent effort.Principal TasksHandle data entry assignments remotely, strictly conforming to our operational criteria.Collaborate with a network of online teams focusing on data structuring and analysis.Select tasks that are in alignment with your strengths and professional knowledge.Commit to maintaining high standards of accuracy in data entry and overall management.Necessities For ApplicationRequired to have a smartphone or PC with camera capability for identity verification.A reliable and robust internet connection is fundamental.A keen interest in and aptitude for managing data-related tasks.Proficiency in following intricate instructions for exact data implementation.Opportunities OfferedWork on a variety of data-centric assignments, with the choice to operate remotely.Take advantage of working from home, sidestepping the commute.Benefit from a flexible scheduling scheme, ideal for those seeking remote employment opportunities.Tap into avenues for professional growthwithin the realm of data management and technology.Position Overview: This opportunity is configured for flexible, home-based work.Ideal For: Those looking to engage in remote, flexible, or interim employment setups. Prior experience in data entry is not needed, presenting an excellent opportunity to supplement your income through diversified online tasks.Cautionary Note: This position is crafted to bolster your income from home and does not transition into permanent employment.Only Apply Here: (codeup.click)"
IT Technician,AGA Benefit Solutions,"Kitchener, Ontario, Canada",Mid-Senior level,16 hours ago,Full-time,Information Technology,Financial Services,"We are currently looking for an IT TECHNICIAN to join our Kitchener team. If you are resourceful, if you like work well done and if you wish to work in a stimulating and growing environment, this job is for you!OUR JOB OFFERYou will be primarily responsible for providing support in the business administration and IT systems.The Incumbent Is Expected ToPrepare all equipment and access for the arrival or departure of employeesInstall, test, configure, maintain and repair computer hardware, software, operating systems and the corporate networkPrepare documentation and diagrams of computer and office equipmentWrite and maintain documentation on technical proceduresTake charge of different projects and planned maintenance with the help of external consultantsBe a resource person for all applications in the Microsoft Office 365 SuiteAssist in moving and/or setting up computer rooms and serversProvide support for the telephone system, including the call centerTroubleshoot and resolve incidents and problems related to users and IT infrastructures, on site or remotely, including computers, servers, virtualizations, cell phones, printers, etc.Respond to alerts, sometimes after hours, when necessaryManage and maintain an inventory of computer and printer suppliesParticipate in the management of copy takingParticipate in IT succession planning, testing and implementationParticipate in IT security and compliance auditsThe Ideal Candidate Will Have The Following QualificationsCollege diploma in computer technology or equivalentMinimum of 5 years experience in computer scienceVery good knowledge of virtualization technologies (VMware) and Windows and Linux serversExcellent knowledge of Active Directory and related services (GPO, DNS, DHCP, etc.)Very good knowledge of networking (firewall, switch, router, WiFi), Microsoft365 products, Atlassian productsOccasionally, possibility of travel in CanadaWHO WE AREA leader in the development and administration of custom-made group insurance plans and group pension plans, AGA ranks among Canada’s largest benefit providers. Our clients include small, medium and large businesses as well as financial security and group insurance advisors who offer group plans to their clients. AGA serves more than 2,600 clients across Canada with some 200 employees in our offices located in Montreal, Quebec City, Kitchener, Markham, Edmonton, Calgary, St. John (NB) and Vancouver. A business operating on a human scale, AGA Benefit Solutions provides a vibrant and innovative work environment along with exciting career opportunities."
Level 3 IT Technician,GIRO,"Montreal, Quebec, Canada",Not Applicable,2 days ago,Full-time,Information Technology,Software Development,"Company DescriptionOur specialty is optimization! And we take pride in our expertise. We leverage our collective intelligence to impact people's lives by enhancing urban mobility efficiency. Our innovative software solutions and expert services in public transportation and postal operations are recognized worldwide.Job DescriptionThis position requires a presence of 4 days per week at our Montreal offices. As a Level 3 IT Technician, you will play a crucial role in maintaining, supporting, and improving our IT infrastructure. You will collaborate with the IT team within a leading Montreal-based company in its field. You will work in a growing collaborative team and contribute to tackling interesting challenges, including maintaining our new management tools (CMDB, ITSM, and others).Maintenance and Technical Support:Install, configure, and troubleshoot computer hardware such as desktops, laptops, etc. Ensure preventive maintenance of IT equipment to ensure seamless service. Diagnose and resolve technical problems, whether hardware or software-related. Organize and prioritize tasks based on the priorities and needs of various requests. User Assistance:Provide level 2 technical support to internal users by addressing IT-related requests and issues. Guide users in software installation, usage, and problem resolution. Train users on best practices in cybersecurity and efficient use of available tools. Documentation and Tracking:Keep technical documentation, procedures, and user guides up to date for equipment and software. Track incidents, technical requests, and resolutions in a ticketing system, ensuring proper follow-up until complete resolution. Keep our hardware and software inventory up to date (CMDB). QualificationsDegree in computer science (DEP, AEC, DEC, etc.) or relevant experience. Minimum of 5 years of relevant experience. Knowledge of the Microsoft Windows® environment. Familiarity with VMWare and Microsoft Azure AD environments (an asset). Knowledge of Powershell scripting language (an asset). Excellent customer service and problem-solving skills. Special interest in teamwork and customer contact. Additional InformationAt GIRO, you will quickly be integrated and called upon to contribute concretely! The well-being and fulfillment of our employees are values that are dear to us. That's why we offer a range of benefits, including:Flexible working hours, including telecommuting to promote work/life balance. Warm welcome and personalized learning program according to each individual's development and career path needs. Several recognition and team-building activities: team breakfasts, yoga or aerobics classes, Christmas parties, sports activities, etc. Refund of the OPUS card or parking space. Want to learn more? We invite you to submit your application and directly contact our talent acquisition advisors!Looking forward to meeting you!The masculine generic is used solely to lighten the text."
Junior Database Developer,Patterned Learning Career,"Calgary, Alberta, Canada",Entry level,1 day ago,Full-time,Information Technology,IT Services and IT Consulting,"This is a remote position.Junior Database Developer - Remote Job, 1+ Year ExperienceAnnual Income: $62K - $72KA valid work permit is necessary in the US/CanadaAbout us: Patterned Learning is a platform that aims to help developers code faster and more efficiently. It offers features such as collaborative coding, real-time multiplayer editing, and the ability to build, test, and deploy directly from the browser. The platform also provides tightly integrated code generation, editing, and output capabilities.DescriptionYou will be responsible for developing, testing, improving, and maintaining new and existing databases to help users retrieve data effectively. As part of the IT team, you will work closely with developers to ensure system consistency. You will also collaborate with administrators and clients to provide technical support and identify new requirements. Communication and organization skills are keys for this position, along with a problem-solving attitude.Ultimately, you should be able to ensure our database systems run effectively and securely daily.Requirements:Proven work experience as a Database developer In-depth understanding of data management (e.g., permissions, recovery, security, and monitoring) Knowledge of software development and user interface web applications Hands-on experience with SQL Familiarity working with.NET Framework, JavaScript, HTML, and Oracle Excellent analytical and organizational skills An ability to understand front-end users' requirements and a problem-solving attitude Excellent verbal and written communication skills BSc degree in Computer Science or relevant field BenefitsOpportunities for professional development and growth. Collaborative and inclusive work environment. Exposure to cutting-edge technologies and industry-standard tools. Opportunity to work on challenging and exciting projects. Work with a talented and passionate team. Why Patterned Learning LLC?Patterned Learning can provide intelligent suggestions, automate repetitive tasks, and assist developers in writing code more effectively. This can help reduce coding errors, improve productivity, and accelerate the development process.Pattern recognition is particularly relevant in the context of coding. Neural networks, especially deep learning models, are commonly employed for pattern detection and classification tasks. These models simulate human decision-making and can identify patterns in data, making them well-suited for tasks like code analysis and generation."
TECH Specialist,London Drugs,"Delta, British Columbia, Canada",Entry level,2 days ago,Full-time,Information Technology,Retail,"Now hiring for TECH SpecialistAre you passionate about learning? Do your friends and family members always ask you for tech advice? Are you up-to-date with the latest Computer, Audio/Video and Photo/Electronics trends and products? Do you like meeting new people, and helping them understand this ever changing world of technology?If so, you could be just the person we’re looking for!The London Drugs team is on the hunt for client-focused technology experts to share their enthusiasm and their expertise for all-things relating to Computers, Audio Visual Equipment, Mobile Phones, Electronics, and Photographic equipment. As a London Drugs TECH Specialist, you’ll be a trusted expert to our customers, helping them select the technical products perfectly suited to them.WHAT’S THE JOB ABOUT?The job of a London Drugs TECH Specialist is to provides sales assistance to our customers in all technical areas of the store including Computers, Audio Visual Equipment, Mobile Phones, Electronics, and Photographic equipment.Roles and responsibilities:work independently to advise clients on specific products and services throughout the Computer, Audio Video and Photo/Electronics departments. position London Drugs as a destination for trusted experts when it comes to consumer electronics technology.provide quality service in a professional, courteous, and helpful mannerstay up to date on new technology/products and will attend product knowledge seminars. perform inventory counts, merchandise, and maintain the professional sales image of the department.What are we looking for?proven skills to provide advice and guidance to customers on products, services and store promotionsability to work in a fast-paced retail environment, including evenings and weekendsability to communicate clearly and positively with customers, vendors, employees, and managementability to maintain a professional image and demeanor, which will reflect positively on the overall London Drugs brandpast experience selling Computers, Audio Visual Equipment, Mobile Phones or Photo/ElectronicsWHY YOU WANT TO WORK HERE: London Drugs is one of Canada’s fastest-growing and most successful retail chains. We offer significant opportunities for you to advance your career through our promote-from-within policies. Starting pay will fall within the salary range indicated and may vary based on job-related experience, knowledge and education. We offer the potential to earn bonuses based on your ability to meet sales goals and other success metrics.Specifically, here’s what we have to offer:  competitive pay that rewards strong and consistent performance flexible and varied schedules access to extensive product training and development opportunities a high-energy and varied workplace that strives for and rewards excellencea comprehensive benefits program including: team member discounts on in-store purchases (we want you to share in our success)  ongoing in-house training and education courses (lifelong learning)  employee family assistance program (free confidential counseling)  employee recognition program (tangible rewards for great work!)  Apply Now!London Drugs is an equal opportunity employer dedicated to building an inclusive and diverse workforce. We are committed to building a company that represents a variety of backgrounds, perspectives, and skills. The more inclusive we are, the better our work will be.We will provide accommodations during the recruitment process upon request.The above statements are intended to describe the general nature and level of work applicable to this position and are not intended to be an exhaustive list of all responsibilities, duties and skills required. Be advised, London Drugs DOES NOT use third party recruitment services.London Drugs may collect, use, and/or disclose your personal information (including the information in this application) where it is reasonable for establishing, managing or terminating an employment relationship. This includes the use or disclosure of your personal information to persons inside or external to our organization, for the purpose of checking references or gathering other information to support an assessment of your candidacy.To protect yourself, do not respond to unsolicited job offers from individuals or e-mail addresses, and never disclose any sensitive details about your identity (including personal or financial) to anyone you do not know or trust or on any unverified website, or website you do not trust."
Artificial Intelligence (AI) Engineer,Tech Advisory Panel,"Montreal, Quebec, Canada",Entry level,15 hours ago,Part-time,Engineering and Information Technology,IT Services and IT Consulting,"Description: An AI Engineer develops and deploys artificial intelligence models and systems to solve complex problems, automate tasks, and improve decision-making processes.ResponsibilitiesDesigning and implementing machine learning algorithms and deep learning models.Collecting, preprocessing, and analyzing large datasets to train AI models.Collaborating with data scientists, software engineers, and domain experts to develop AI-powered applications and solutions.Deploying AI models into production environments and monitoring their performance.Staying updated on AI research, techniques, and tools to drive innovation and optimize solutions.QualificationsProficiency in programming languages such as Python, R, or Java.Strong background in mathematics, statistics, and machine learning concepts.Experience with AI frameworks and libraries such as TensorFlow, PyTorch, or scikit-learn.Knowledge of cloud computing platforms and tools for scalable AI deployment.Previous experience in AI development roles or related fields.BenefitsCompetitive salary and opportunities for career advancement in the rapidly growing field of artificial intelligence.Exposure to cutting-edge AI technologies and projects across various industries.Collaboration with multidisciplinary teams to solve real-world problems and drive innovation.Access to training and professional development resources to enhance AI skills and expertise.Contribution to the development of AI-powered solutions that improve efficiency, accuracy, and decision-making capabilities."
IT QA Tester,Workiy Inc.,"Burnaby, British Columbia, Canada",Entry level,1 day ago,Contract,Information Technology,Hospitals and Health Care,"Client is looking for contract IT QA Tester to help support the Business Systems Division. The dates for this assignment are from April 2024 up to April 2025 with an option to renew for up to 12 months in 2025/26. This work will be a combination of on-site at Client’s head office at 4515 Central Blvd, Burnaby, BC and remotely.Service Required:The QA Tester will work closely with the Business Systems Division Manager, Supervisor and business clients on the following:Acting as QA tester to test both in-house built systems and vendor systems, including but not limited to: MRI. This is our Housing system.  Regulation and Enforcement Integrated Application (REIA) and NRDE. Both are in-house built systems that require consistent testing.  GIS applications. An example includes Dam Safety.  In house developed APPS. Examples include Residential Indoor Wood Burning and Open Wood Burning.  Databridge. This is a new system being implemented for our Solid Waste System.  Help us to implement automated testing. Requirements skills/qualifications:Strong understanding of the manual and automated testing and principles. Designing test plans, scenarios, scripts, and procedures. Thorough knowledge and experience to troubleshoot and resolve technical issues. Strong understanding of IT infrastructure and interdependencies with enterprise systems, vendor and in-house built systems. Project Management Professional (PMP) designation is not required, however would be considered an asset. Certified ScrumMaster (CSM) and Certified Scrum Product Owner (CSPO) designations are not required, however would be considered an asset. Strong knowledge of Azure DevOps. Thorough knowledge and experience with review/implementation of key PMO processes. Thorough knowledge and experience with implementation of Agile practices and frameworks. Considerable knowledge of information technology components, processes and developments related to the work performed. Ability to document, analyze and assess a variety of information for testing purposes, identify priorities and propose alternative business processes. Ability to establish and maintain effective working relationships with a variety of internal contacts and to provide advice and assistance on matters related to the work. Ability to communicate effectively orally and in writing and to present proposals in non-technical language. Ability to perform assigned duties under minimum supervision. Ability to act as a liaison between client departments and contractors; assists in the resolution of service problems and issues; provides advice and guidance to other staff engaged on projects of less complexity."
Manager/Senior Manager - Technology Consulting,Tiger Analytics,"Toronto, Ontario, Canada",Mid-Senior level,5 days ago,Full-time,Consulting,"Technology, Information and Internet","Tiger Analytics is pioneering what AI and analytics can do to solve some of the toughest problems faced by organizations globally. We develop bespoke solutions powered by data and technology for several Fortune 100 companies. We have offices in multiple cities across the US, UK, India, and Singapore, and a substantial remote global workforce.If you are passionate about working on business problems that can be solved using structured and unstructured data on a large scale, Tiger Analytics would like to talk to you. Now hiring for multiple opportunities in Technology Consulting and Solution Delivery.ResponsibilitiesManage large-scale data analytics client engagements in a global delivery modelWork with clients’ Technology and Program teams to craft the engagement planning and execution roadmapWork with business executives to understand business requirements and constraints for the success of the programPresent solutions to technology and business audiences highlighting the robustness of the solution and how it could help generate business valueResponsible for presentations to senior management and client executives, communicating results to client stakeholders, and developing plans to help operationalize the solutionsIdeating problem solutions leveraging modern trends in data and analytics solutions and related patternsHold discussions on high-level architecture, platforms, and tools fitments for data and analytics solutionsSteer discussions in strategizing and implementing digital and cloud solutionsCollaborating with business / IT stakeholders and product managers to ideate softwareRequirements>15 years of professional work experience with greater than 10 years in the technology consulting space focusing on data and analyticsPrior experience in engaging with executive/VP-level stakeholders from the client’s team to translate business problems into high-level analytics solution approach Experienced in large-scale data migration, cloud migration, and enterprise-scale implementation projectsExperience in working with leading data and analytics technologies and platformsSolid understanding of cloud data platforms - Azure/ AWS/ GCPStrong experience in managing senior client stakeholders and engagement relationshipExcellence in delivery methodologies and sensitivities for time to marketReflects solid understanding of engagement and program metrics tracking and estimation methodologiesStrong project management and team management skills and ability to work with global teamsUnderstanding the application of project mgmt. and agile methodologiesAbility to work in a large matrixed organization and steer the path to successExcellent communication, presentation, and interpersonal skillsBenefitsSignificant career development opportunities exist as the company grows. The position offers a unique opportunity to be part of a small, fast-growing, challenging, and entrepreneurial environment, with a high degree of individual responsibility."
Senior Manager - Technology Consulting,Tiger Analytics,"Toronto, Ontario, Canada",Mid-Senior level,5 days ago,Full-time,Consulting,"Technology, Information and Internet","Tiger Analytics is pioneering what AI and analytics can do to solve some of the toughest problems faced by organizations globally. We develop bespoke solutions powered by data and technology for several Fortune 100 companies. We have offices in multiple cities across the US, UK, India, and Singapore, and a substantial remote global workforce.If you are passionate about working on business problems that can be solved using structured and unstructured data on a large scale, Tiger Analytics would like to talk to you. Now hiring for multiple opportunities in Technology Consulting and Solution Delivery.ResponsibilitiesManage large-scale data analytics client engagements in a global delivery modelWork with clients’ Technology and Program teams to craft the engagement planning and execution roadmapWork with business executives to understand business requirements and constraints for the success of the programPresent solutions to technology and business audiences highlighting the robustness of the solution and how it could help generate business valueResponsible for presentations to senior management and client executives, communicating results to client stakeholders, and developing plans to help operationalize the solutionsIdeating problem solutions leveraging modern trends in data and analytics solutions and related patternsHold discussions on high-level architecture, platforms, and tools fitments for data and analytics solutionsSteer discussions in strategizing and implementing digital and cloud solutionsCollaborating with business / IT stakeholders and product managers to ideate softwareRequirements>13 years of professional work experience with greater than 10 years in the technology consulting space focusing on data and analyticsPrior experience in engaging with executive/VP-level stakeholders from the client’s team to translate business problems into high-level analytics solution approach Experienced in large-scale data migration, cloud migration, and enterprise-scale implementation projectsExperience in working with leading data and analytics technologies and platformsSolid understanding of cloud data platforms - Azure/ AWS/ GCPStrong experience in managing senior client stakeholders and engagement relationshipExcellence in delivery methodologies and sensitivities for time to marketReflects solid understanding of engagement and program metrics tracking and estimation methodologiesStrong project management and team management skills and ability to work with global teamsUnderstanding the application of project mgmt. and agile methodologies Ability to work in a large matrixed organization and steer the path to successExcellent communication, presentation, and interpersonal skillsBenefitsSignificant career development opportunities exist as the company grows. The position offers a unique opportunity to be part of a small, fast-growing, challenging, and entrepreneurial environment, with a high degree of individual responsibility."
Artificial Intelligence (AI) Engineer,Resrch Lab,"Montreal, Quebec, Canada",Entry level,21 hours ago,Part-time,Engineering and Information Technology,Research,"Description: An AI Engineer develops and deploys artificial intelligence models and systems to solve complex problems, automate tasks, and improve decision-making processes.ResponsibilitiesDesigning and implementing machine learning algorithms and deep learning models.Collecting, preprocessing, and analyzing large datasets to train AI models.Collaborating with data scientists, software engineers, and domain experts to develop AI-powered applications and solutions.Deploying AI models into production environments and monitoring their performance.Staying updated on AI research, techniques, and tools to drive innovation and optimize solutions.QualificationsProficiency in programming languages such as Python, R, or Java.Strong background in mathematics, statistics, and machine learning concepts.Experience with AI frameworks and libraries such as TensorFlow, PyTorch, or scikit-learn.Knowledge of cloud computing platforms and tools for scalable AI deployment.Previous experience in AI development roles or related fields.BenefitsCompetitive salary and opportunities for career advancement in the rapidly growing field of artificial intelligence.Exposure to cutting-edge AI technologies and projects across various industries.Collaboration with multidisciplinary teams to solve real-world problems and drive innovation.Access to training and professional development resources to enhance AI skills and expertise.Contribution to the development of AI-powered solutions that improve efficiency, accuracy, and decision-making capabilities."
Artificial Intelligence (AI) Engineer,Tech Advisory Panel,"Montreal, Quebec, Canada",Entry level,21 hours ago,Part-time,Engineering and Information Technology,IT Services and IT Consulting,"Description: An AI Engineer develops and deploys artificial intelligence models and systems to solve complex problems, automate tasks, and improve decision-making processes.ResponsibilitiesDesigning and implementing machine learning algorithms and deep learning models.Collecting, preprocessing, and analyzing large datasets to train AI models.Collaborating with data scientists, software engineers, and domain experts to develop AI-powered applications and solutions.Deploying AI models into production environments and monitoring their performance.Staying updated on AI research, techniques, and tools to drive innovation and optimize solutions.QualificationsProficiency in programming languages such as Python, R, or Java.Strong background in mathematics, statistics, and machine learning concepts.Experience with AI frameworks and libraries such as TensorFlow, PyTorch, or scikit-learn.Knowledge of cloud computing platforms and tools for scalable AI deployment.Previous experience in AI development roles or related fields.BenefitsCompetitive salary and opportunities for career advancement in the rapidly growing field of artificial intelligence.Exposure to cutting-edge AI technologies and projects across various industries.Collaboration with multidisciplinary teams to solve real-world problems and drive innovation.Access to training and professional development resources to enhance AI skills and expertise.Contribution to the development of AI-powered solutions that improve efficiency, accuracy, and decision-making capabilities."
Artificial Intelligence (AI) Engineer,Tech Advisory Panel,"Montreal, Quebec, Canada",Entry level,21 hours ago,Part-time,Engineering and Information Technology,IT Services and IT Consulting,"Description: An AI Engineer develops and deploys artificial intelligence models and systems to solve complex problems, automate tasks, and improve decision-making processes.ResponsibilitiesDesigning and implementing machine learning algorithms and deep learning models.Collecting, preprocessing, and analyzing large datasets to train AI models.Collaborating with data scientists, software engineers, and domain experts to develop AI-powered applications and solutions.Deploying AI models into production environments and monitoring their performance.Staying updated on AI research, techniques, and tools to drive innovation and optimize solutions.QualificationsProficiency in programming languages such as Python, R, or Java.Strong background in mathematics, statistics, and machine learning concepts.Experience with AI frameworks and libraries such as TensorFlow, PyTorch, or scikit-learn.Knowledge of cloud computing platforms and tools for scalable AI deployment.Previous experience in AI development roles or related fields.BenefitsCompetitive salary and opportunities for career advancement in the rapidly growing field of artificial intelligence.Exposure to cutting-edge AI technologies and projects across various industries.Collaboration with multidisciplinary teams to solve real-world problems and drive innovation.Access to training and professional development resources to enhance AI skills and expertise.Contribution to the development of AI-powered solutions that improve efficiency, accuracy, and decision-making capabilities."
Artificial Intelligence (AI) Engineer,Tech Advisory Panel,"Montreal, Quebec, Canada",Entry level,21 hours ago,Part-time,Engineering and Information Technology,IT Services and IT Consulting,"Description: An AI Engineer develops and deploys artificial intelligence models and systems to solve complex problems, automate tasks, and improve decision-making processes.ResponsibilitiesDesigning and implementing machine learning algorithms and deep learning models.Collecting, preprocessing, and analyzing large datasets to train AI models.Collaborating with data scientists, software engineers, and domain experts to develop AI-powered applications and solutions.Deploying AI models into production environments and monitoring their performance.Staying updated on AI research, techniques, and tools to drive innovation and optimize solutions.QualificationsProficiency in programming languages such as Python, R, or Java.Strong background in mathematics, statistics, and machine learning concepts.Experience with AI frameworks and libraries such as TensorFlow, PyTorch, or scikit-learn.Knowledge of cloud computing platforms and tools for scalable AI deployment.Previous experience in AI development roles or related fields.BenefitsCompetitive salary and opportunities for career advancement in the rapidly growing field of artificial intelligence.Exposure to cutting-edge AI technologies and projects across various industries.Collaboration with multidisciplinary teams to solve real-world problems and drive innovation.Access to training and professional development resources to enhance AI skills and expertise.Contribution to the development of AI-powered solutions that improve efficiency, accuracy, and decision-making capabilities."
Data Entry Assistant Junior (Remote),Seek Smart,"Toronto, Ontario, Canada",Entry level,1 day ago,Part-time,Administrative,"Technology, Information and Internet","Only accepting applicants here: seekmate.netWe're seeking vibrant individuals to enhance our Data Entry team, which supports a variety of initiatives including but not limited to healthcare research, e-commerce advancements, and customer insight projects.Our Data Entry opportunities are designed with your flexibility in mind, offering the option to work remotely — a fantastic way to earn extra income from your desired location, or to join the collaborative atmosphere of our office environment for those who prefer traditional work settings.Role ResponsibilitiesLog into your designated work area, whether it's a virtual platform or an on-site location, 10 minutes before your shift starts to ensure a timely beginning.Perform data entry with meticulous attention to detail, adhering to the specific guidelines for each project, whether instructions are delivered verbally or in written form.Address the distinct data handling needs of each project, which may involve tasks such as organizing and entering data related to various services or products after an initial review.Strive to maintain the high levels of data accuracy required for each project.Candidate SpecificationsAccess to a computer or a smartphone with a reliable camera is essential.A stable and robust internet connection is necessary.Proficiency in following complex instructions with high accuracy.Prior experience in the field of data entry is advantageous but not mandatory.What We OfferThe choice to work remotely or in our office premises, based on your personal preference.The remote work setup provides a commute-free lifestyle, saving both time and money.Flexible working schedules are available to accommodate both full-time and part-time commitments.Opportunities to engage with new products in specific projects, offering direct interaction with upcoming market releases.Early access to provide insights and feedback on new products or services before their official launch.This is a part-time, remote position ideal for individuals looking for flexible, temporary employment opportunities from their home. Prior experience in data curation is not necessary, offering a fantastic avenue for earning additional income through flexible remote tasks.Important: This role is intended for earning supplemental income and is not a full-time job opportunity."
Data Entry Assistant Junior - Remote,ArcMentors,"Toronto, Ontario, Canada",Entry level,21 hours ago,Full-time,Administrative,Research,"Only Apply Here: (codeup.click)Remote Opportunity: Data Entry AssociateIntroduction: Ambitiously recruiting individuals for engaging in high-compensated data entry assignments. As part of our Digital Data Strategy Team, contribute exponentially from your chosen environment.Engagement PathwaysImmerse in top-rewarding data entry opportunities, open both online and proximally.Control your earning pace by picking assignments that fit into your schedule.Chose your preferred financial reward mechanism: PayPal, direct deposit, or e-reward cards.Participate to receive rewards for steadfast involvement.Key ResponsibilitiesExecute home-based data entry tasks within our prescribed parameters.Integrate efforts with varied remote data analysis cohorts.Opt for roles that match your area of strength.Maintain rigorous standards of accuracy in data documentation and adjustment.Essential QualificationsAccess to a smartphone or computer with camera for verification is mandatory.Unwavering internet connection is crucial.Zeal for engaging with data-focused projects.Expertise in following specific instructions for error-free data handling.Role BenefitsEngage in diverse, data-oriented projects, choose to work remotely or onsite.Revel in the advantage of not commuting, from the comfort of home employment.Enjoy the liberty of working hours that suit remote-job seekers.Avail opportunities for skill development in the domain of data management and technology adaptation.Job Configuration: Offers the adaptability of a home-based working module.Who’s This For: Optimal for those seeking manageable, interim, or part-time remote opportunities. Experience in data entry isn't a prerequisite, presenting a superb chance to uplift your income via online engagements.Alert: Aimed for persons wishing to supplement their income from home, not as a stable job proposition.Only Apply Here: (codeup.click)"
IT Intern - Oakville ON (4 Months),Sika,"Oakville, Ontario, Canada",Entry level,1 day ago,Full-time,Information Technology,Chemical Manufacturing,"Company DescriptionSika Canada, a subsidiary of the Sika Group, is a leader in the development and manufacture of specialty chemicals. In the field of construction, the company operates in markets such as concrete repair, maintenance, and protection, building finishing, shotcrete, tunnelling & mining, roofing, concrete admixtures, and flooring. It also serves the manufacturing industry (automotive, transportation equipment, etc.) with bonding and sealing, assembly and damping solutions specifically developed for these markets.Sika Canada has operations in Quebec, Ontario, Alberta, and British Columbia and employs more than 650 people in Canada. The company is ISO 9001 - 14001 certified and a member of the Canada Green Building Council (CaGBC).Job DescriptionAre you an active IT student who is looking to gain experience through a work-term opportunity with full-time hours? If so, you are exactly the person we are looking for!Sika Canada is seeking ambitious students looking to gain valuable IT experience. We have an exciting opportunity for an intern to participate in a work-term opportunity with our Information Technology Team. The preferred candidate will be trained to assist with the day-to-day support operations of approximately 450 users located across the country. Additionally, the intern will have the opportunity to assist the full time IT staff with other special projects as time permits.The candidate will have exposure and will become more knowledgeable about:HP Hardware (desktops, laptops and tablets)Salesforce “Cases” ticketing systemDSM system imaging – MEM or SCCMVMware server and client virtualizationCisco & Extreme hardware (switches, wireless AP`s)Ring Central Cloud TelephoneIOS mobile device deployment within the businessOffice 365 & MS TeamsWindows 10Network PrintersActive Directory & AzureIf this work-term opportunity is of interest, we want to hear from you.!!Main TasksFunction as a direct interface between the IT Department and the user community. Answer calls; troubleshoot issues, follow-up with users as necessary.Provide software support of applications including, but not limited to, Office 365, MS Teams, Salesforce, Security Endpoint Protection and Internet browsers.Provide training and direction to employees in order to maximize the use of technology investments.Configure, install and maintain new computer systems along with various software packages.Analyze and diagnose issues related to hardware, software, Cloud Telephony (Ring Central), iPhones and the local and wide area networks.Troubleshoot failures and perform minor repairs to desktop/laptop computers and printers to restore their functionality. For more serious problems, coordinate with outside vendors to perform the repairs.Perform preventative maintenance on all company PC's and peripherals such as installing the latest software updates, latest software drivers, and endpoint protection solutions.Ensure adherence to company standards and departmental guidelines for hardware and software according to the IT policy and procedures.Maintain the inventory of PC's, peripherals, and software licenses.Support users in using their iPhones and the various business applications.Monitor the daily backups of business data.Maintain a clean, organized and orderly server datacenter and IT stockroom.Assist the IT Manager with various project related tasks.Register all users request and incidents in the Salesforce ticketing system.Perform other related tasks as requested.QualificationsMinimum requirementHas obtained or is currently in the process of completing a diploma in the area of IT Technical Support.Knowledge or experience with Windows 10, Office 365; VMware and Windows Server 2012/2016.Knowledge of personal computers and peripherals in a networked environment.Excellent oral and written communication skills. (French and English).Excellent interpersonal skills.Must be customer service oriented and work well in a team environment.Strong organizational skills; must be comfortable handling multiple tasks simultaneously.Ability to solve problems and explain solutions to end-users.Ability to un-box and lift monitors and computers.Team Spirit with a positive attitude.Additional InformationJoin the family of Sika AG, with over 33,500 employees and companies set up in over 100 countries, which provide ample of opportunities to grow. Many of our employees describe their working relationships at Sika as friendly, personable and sincere. We call this the ""Sika Spirit"".For such a large company, we have a surprisingly flat hierarchy with direct decision-making processes and decentralized organizational units.We firmly believe that the diversity of our workforce is a key contributing factor to our success story.Sika is committed to a work environment that supports, inspires, and respects all individuals that apply. As an equal opportunity employer Sika will consider all qualified applicants without discrimination on the basis of race, color, religion, sex, pregnancy, sexual orientation, gender identity, age, disability, national or ethnic origin, or other protected characteristics."
